HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Mars,True,F,290,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,91,P,TRAPPIST-1e,27.0,False,555.0,0.0,744.0,0.0,0.0,False
Mars,True,F,291,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,229,S,TRAPPIST-1e,19.0,False,73.0,0.0,0.0,813.0,2.0,False
Earth,False,G,240,P,55 Cancri e,32.0,False,0.0,0.0,0.0,817.0,8.0,True
Earth,False,F,292,P,TRAPPIST-1e,56.0,False,0.0,51.0,0.0,2.0,706.0,False
Earth,False,G,240,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,285,S,TRAPPIST-1e,38.0,False,35.0,0.0,0.0,0.0,713.0,False
Earth,False,F,287,S,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,2.0,1061.0,False
Earth,False,G,230,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,230,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,230,S,55 Cancri e,17.0,False,0.0,55.0,913.0,0.0,55.0,True
Earth,False,F,288,S,55 Cancri e,17.0,False,319.0,184.0,0.0,0.0,376.0,False
Earth,True,G,230,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,230,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,243,P,TRAPPIST-1e,63.0,False,0.0,216.0,0.0,594.0,0.0,False
Mars,False,D,48,P,TRAPPIST-1e,35.0,False,1890.0,0.0,497.0,1.0,0.0,False
Mars,False,D,48,P,TRAPPIST-1e,61.0,False,1114.0,0.0,68.0,0.0,0.0,False
Earth,False,F,289,S,TRAPPIST-1e,43.0,False,0.0,0.0,1217.0,2.0,0.0,True
Earth,False,F,289,S,TRAPPIST-1e,14.0,False,1.0,1.0,683.0,419.0,0.0,False
Earth,False,G,231,S,TRAPPIST-1e,78.0,False,0.0,0.0,0.0,441.0,4.0,False
Mars,False,F,291,S,TRAPPIST-1e,31.0,False,1226.0,0.0,1.0,0.0,0.0,False
Europa,True,B,63,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,63,S,TRAPPIST-1e,36.0,False,0.0,2345.0,0.0,1966.0,27.0,False
Europa,False,B,63,S,55 Cancri e,31.0,False,65.0,2121.0,0.0,6431.0,1.0,False
Earth,False,F,293,S,TRAPPIST-1e,18.0,False,765.0,0.0,13.0,0.0,0.0,False
Earth,True,G,235,S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,295,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,64,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,236,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,299,P,TRAPPIST-1e,20.0,False,539.0,1269.0,38.0,0.0,0.0,True
Europa,True,D,49,P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,D,49,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,50,P,55 Cancri e,18.0,False,3992.0,673.0,1360.0,2.0,0.0,True
Europa,False,A,16,S,PSO J318.5-22,25.0,True,0.0,7069.0,0.0,45.0,282.0,True
Europa,False,A,16,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,237,S,TRAPPIST-1e,46.0,False,0.0,0.0,533.0,277.0,0.0,False
Europa,False,B,65,S,TRAPPIST-1e,27.0,False,0.0,31.0,0.0,1.0,11378.0,False
Earth,False,G,244,P,TRAPPIST-1e,53.0,False,1015.0,0.0,0.0,0.0,1.0,False
Mars,True,F,297,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,55,P,TRAPPIST-1e,32.0,False,1.0,470.0,0.0,1440.0,2114.0,False
Europa,False,C,55,P,TRAPPIST-1e,33.0,True,0.0,7139.0,22.0,0.0,553.0,True
Europa,False,C,55,P,TRAPPIST-1e,26.0,False,0.0,170.0,0.0,3718.0,0.0,False
Earth,False,F,298,S,TRAPPIST-1e,47.0,False,12.0,7.0,0.0,720.0,0.0,True
Mars,False,F,299,S,TRAPPIST-1e,13.0,False,7172.0,0.0,157.0,20.0,0.0,False
Europa,True,C,56,P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,245,P,TRAPPIST-1e,21.0,False,9.0,0.0,0.0,0.0,800.0,False
Earth,False,F,301,S,TRAPPIST-1e,21.0,False,163.0,0.0,661.0,32.0,0.0,False
Europa,True,B,50,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,58,S,TRAPPIST-1e,26.0,False,1.0,230.0,0.0,42.0,4030.0,False
Europa,False,E,96,P,TRAPPIST-1e,30.0,False,0.0,1376.0,43.0,0.0,1460.0,True
Earth,True,G,240,S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,False,A,18,S,TRAPPIST-1e,45.0,False,0.0,1389.0,0.0,2987.0,0.0,False
Earth,False,G,247,P,TRAPPIST-1e,62.0,False,877.0,15.0,0.0,0.0,1.0,False
Earth,False,G,242,S,TRAPPIST-1e,38.0,False,0.0,1.0,45.0,0.0,837.0,False
Earth,False,F,305,P,55 Cancri e,24.0,False,1030.0,0.0,0.0,0.0,1122.0,False
Earth,False,F,306,P,TRAPPIST-1e,18.0,False,341.0,0.0,332.0,102.0,0.0,False
Mars,True,F,303,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,304,S,PSO J318.5-22,16.0,False,0.0,1519.0,0.0,0.0,766.0,False
Europa,True,B,53,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,308,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,309,P,TRAPPIST-1e,25.0,False,4.0,0.0,146.0,723.0,0.0,False
Mars,False,D,56,S,TRAPPIST-1e,55.0,False,938.0,0.0,82.0,0.0,162.0,False
Mars,False,E,97,P,TRAPPIST-1e,28.0,False,641.0,0.0,372.0,0.0,16.0,False
Earth,False,E,98,P,TRAPPIST-1e,22.0,False,0.0,24.0,0.0,176.0,783.0,False
Earth,False,F,311,P,55 Cancri e,26.0,False,333.0,1819.0,0.0,1.0,0.0,True
Earth,False,G,246,S,TRAPPIST-1e,13.0,False,0.0,0.0,8.0,0.0,714.0,False
Earth,False,G,246,S,TRAPPIST-1e,18.0,False,428.0,0.0,36.0,0.0,424.0,False
Mars,True,F,312,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,314,P,TRAPPIST-1e,57.0,False,433.0,0.0,0.0,371.0,0.0,False
Earth,True,G,252,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,E,99,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,E,99,P,55 Cancri e,35.0,False,0.0,17394.0,0.0,724.0,0.0,True
Europa,False,D,57,S,TRAPPIST-1e,37.0,False,0.0,1336.0,2.0,12.0,7.0,True
Europa,False,D,57,S,55 Cancri e,33.0,False,0.0,26.0,1.0,33.0,2439.0,False
Europa,False,C,60,S,TRAPPIST-1e,35.0,False,305.0,3621.0,0.0,320.0,341.0,True
Europa,False,C,60,S,55 Cancri e,47.0,False,16.0,2127.0,1487.0,0.0,196.0,True
Earth,False,E,114,S,TRAPPIST-1e,23.0,False,5.0,51.0,0.0,732.0,0.0,False
Europa,True,B,54,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,58,P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,255,P,TRAPPIST-1e,37.0,False,22.0,5.0,0.0,747.0,0.0,False
Earth,False,F,307,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,False
Earth,False,F,317,P,TRAPPIST-1e,42.0,False,0.0,594.0,0.0,0.0,119.0,False
Earth,True,G,256,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,256,P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,257,P,TRAPPIST-1e,24.0,False,2.0,3.0,0.0,616.0,161.0,False
Europa,False,E,116,S,TRAPPIST-1e,20.0,False,13.0,817.0,0.0,1435.0,22.0,True
Earth,False,F,319,P,TRAPPIST-1e,24.0,False,1158.0,193.0,798.0,2.0,0.0,False
Earth,False,G,248,S,TRAPPIST-1e,42.0,False,0.0,865.0,0.0,0.0,44.0,True
Europa,False,E,101,P,TRAPPIST-1e,49.0,False,0.0,3750.0,0.0,2.0,341.0,True
Europa,True,E,101,P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,321,P,TRAPPIST-1e,26.0,True,432.0,0.0,965.0,35.0,0.0,False
Earth,False,F,322,P,TRAPPIST-1e,24.0,False,0.0,0.0,6.0,685.0,0.0,False
Earth,False,G,259,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,53,P,PSO J318.5-22,37.0,False,295.0,1575.0,19.0,515.0,0.0,False
Earth,True,G,249,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,308,S,55 Cancri e,25.0,False,553.0,0.0,1.0,239.0,8.0,True
Earth,False,F,308,S,PSO J318.5-22,25.0,False,172.0,129.0,41.0,0.0,341.0,False
Mars,True,F,323,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,250,S,55 Cancri e,46.0,False,612.0,0.0,62.0,0.0,0.0,True
Europa,True,C,59,P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,59,P,TRAPPIST-1e,29.0,False,0.0,930.0,0.0,2113.0,98.0,False
Europa,True,B,71,S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,252,S,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,252,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,309,S,TRAPPIST-1e,37.0,False,0.0,27.0,11.0,732.0,5.0,False
Earth,False,E,118,S,TRAPPIST-1e,61.0,False,1215.0,32.0,0.0,0.0,362.0,False
Earth,True,G,261,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,253,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,254,S,TRAPPIST-1e,41.0,False,139.0,666.0,6.0,71.0,25.0,False
Earth,True,G,255,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,119,S,TRAPPIST-1e,19.0,False,414.0,0.0,66.0,307.0,0.0,False
Earth,False,G,262,P,TRAPPIST-1e,21.0,False,305.0,0.0,1.0,618.0,2.0,True
Earth,False,F,327,P,55 Cancri e,14.0,False,0.0,2.0,0.0,0.0,794.0,False
Earth,False,G,264,P,TRAPPIST-1e,34.0,False,0.0,0.0,885.0,0.0,0.0,True
Earth,False,F,328,P,TRAPPIST-1e,33.0,False,954.0,0.0,10.0,3.0,2.0,False
Earth,True,G,265,P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,258,S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,266,P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,266,P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,310,S,TRAPPIST-1e,40.0,False,0.0,807.0,0.0,0.0,0.0,True
Earth,False,G,267,P,TRAPPIST-1e,21.0,False,0.0,0.0,218.0,109.0,5321.0,False
Earth,False,F,313,S,TRAPPIST-1e,41.0,False,0.0,82.0,3.0,0.0,718.0,False
Europa,False,A,20,S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,False,A,20,S,TRAPPIST-1e,57.0,False,0.0,62.0,0.0,2136.0,178.0,False
Europa,True,A,20,S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,314,S,PSO J318.5-22,20.0,False,127.0,0.0,0.0,542.0,0.0,False
Earth,True,G,268,P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,316,S,TRAPPIST-1e,22.0,False,2.0,0.0,6.0,101.0,536.0,False
Mars,False,F,317,S,TRAPPIST-1e,31.0,False,2436.0,0.0,147.0,16.0,0.0,False
Mars,True,F,317,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,317,S,55 Cancri e,21.0,False,1481.0,0.0,881.0,0.0,0.0,False
Earth,False,G,269,P,TRAPPIST-1e,49.0,False,0.0,67.0,213.0,2.0,1442.0,False
Earth,True,G,269,P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,318,S,TRAPPIST-1e,29.0,False,7.0,0.0,0.0,797.0,0.0,False
Earth,False,F,330,P,55 Cancri e,16.0,False,876.0,0.0,5.0,1.0,16.0,False
Earth,True,G,260,S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,270,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,261,S,TRAPPIST-1e,34.0,False,1.0,89.0,0.0,793.0,0.0,False
Mars,True,F,331,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,272,P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,272,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,334,P,TRAPPIST-1e,26.0,True,714.0,450.0,208.0,0.0,44.0,False
Earth,False,E,124,S,TRAPPIST-1e,27.0,False,233.0,554.0,0.0,0.0,0.0,False
Earth,False,F,335,P,TRAPPIST-1e,28.0,False,0.0,26.0,88.0,5.0,754.0,False
Mars,False,F,321,S,TRAPPIST-1e,27.0,False,3482.0,1234.0,1155.0,0.0,0.0,False
Earth,False,G,264,S,TRAPPIST-1e,26.0,False,324.0,0.0,201.0,2.0,256.0,False
Europa,False,B,55,P,TRAPPIST-1e,43.0,False,0.0,760.0,17.0,15331.0,427.0,False
Earth,False,F,336,P,55 Cancri e,47.0,False,0.0,574.0,0.0,0.0,68.0,True
Europa,True,B,74,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,74,S,TRAPPIST-1e,64.0,False,0.0,4.0,0.0,6200.0,622.0,False
Mars,False,D,60,S,TRAPPIST-1e,13.0,False,1112.0,0.0,687.0,0.0,3.0,False
Mars,False,D,60,S,55 Cancri e,18.0,False,86.0,1164.0,516.0,0.0,0.0,True
Mars,False,E,126,S,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,338,P,PSO J318.5-22,70.0,False,0.0,3.0,1.0,2.0,1290.0,False
Mars,False,F,326,S,TRAPPIST-1e,23.0,False,31.0,0.0,1247.0,0.0,47.0,False
Mars,False,D,61,S,TRAPPIST-1e,23.0,False,2210.0,0.0,89.0,0.0,0.0,True
Mars,False,E,127,S,TRAPPIST-1e,17.0,False,1744.0,0.0,136.0,8.0,8.0,False
Mars,True,F,326,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,61,S,TRAPPIST-1e,15.0,False,1554.0,0.0,646.0,20.0,1241.0,False
Mars,False,F,326,S,TRAPPIST-1e,19.0,False,285.0,54.0,1246.0,102.0,0.0,False
Earth,True,G,276,P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,339,P,TRAPPIST-1e,27.0,False,103.0,1.0,49.0,2421.0,24.0,False
Earth,False,G,277,P,TRAPPIST-1e,43.0,False,84.0,726.0,2.0,0.0,0.0,False
Earth,False,G,265,S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,266,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,E,105,P,TRAPPIST-1e,40.0,False,813.0,0.0,473.0,236.0,0.0,True
Earth,False,E,105,P,TRAPPIST-1e,38.0,False,4.0,0.0,0.0,0.0,1679.0,False
Earth,False,F,341,P,TRAPPIST-1e,15.0,False,320.0,36.0,5.0,0.0,640.0,False
Europa,False,A,21,S,55 Cancri e,59.0,False,8.0,1563.0,0.0,73.0,31.0,True
Earth,False,F,328,S,TRAPPIST-1e,24.0,False,0.0,201.0,0.0,0.0,603.0,False
Mars,False,D,54,P,55 Cancri e,52.0,False,1279.0,0.0,1061.0,359.0,0.0,False
Earth,False,G,280,P,TRAPPIST-1e,38.0,False,553.0,0.0,0.0,87.0,243.0,False
Earth,False,F,343,P,TRAPPIST-1e,26.0,False,21.0,0.0,499.0,568.0,0.0,True
Earth,False,E,106,P,55 Cancri e,17.0,False,68.0,0.0,0.0,0.0,795.0,True
Earth,True,G,281,P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,281,P,55 Cancri e,20.0,False,1.0,808.0,0.0,0.0,0.0,True
Earth,False,F,344,P,TRAPPIST-1e,15.0,False,1336.0,108.0,0.0,0.0,0.0,False
Earth,True,G,283,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,284,P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,268,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,269,S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,270,S,TRAPPIST-1e,22.0,False,762.0,13.0,10.0,0.0,0.0,False
Mars,False,D,55,P,PSO J318.5-22,34.0,True,49.0,478.0,387.0,0.0,0.0,False
Europa,False,E,130,S,TRAPPIST-1e,28.0,False,0.0,1310.0,0.0,221.0,6064.0,False
Mars,True,F,331,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,271,S,55 Cancri e,19.0,False,0.0,0.0,496.0,13.0,0.0,True
Earth,False,G,287,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,2.0,807.0,False
Earth,False,G,287,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,287,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,288,P,PSO J318.5-22,59.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,333,S,55 Cancri e,15.0,False,1006.0,1.0,0.0,0.0,308.0,True
Earth,True,G,272,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,273,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,334,S,TRAPPIST-1e,67.0,False,26.0,809.0,0.0,39.0,26.0,False
Earth,False,G,274,S,TRAPPIST-1e,55.0,False,587.0,0.0,0.0,318.0,3.0,False
Earth,False,F,336,S,TRAPPIST-1e,50.0,False,742.0,21.0,10.0,26.0,4.0,False
Earth,False,F,347,P,55 Cancri e,23.0,False,145.0,490.0,17.0,49.0,1.0,False
Earth,False,E,132,S,PSO J318.5-22,21.0,False,2400.0,7.0,0.0,20.0,0.0,True
Europa,False,E,133,S,TRAPPIST-1e,41.0,False,0.0,3240.0,0.0,59.0,0.0,True
Mars,True,F,337,S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,134,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,338,S,55 Cancri e,21.0,False,112.0,0.0,0.0,0.0,1333.0,False
Europa,True,C,65,S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,65,S,TRAPPIST-1e,50.0,False,3677.0,782.0,0.0,6.0,1168.0,True
Europa,False,C,65,S,TRAPPIST-1e,32.0,False,2973.0,3368.0,124.0,57.0,42.0,True
Europa,True,C,65,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,339,S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,75,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,348,P,TRAPPIST-1e,30.0,False,1220.0,0.0,49.0,39.0,0.0,False
Mars,True,E,135,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,277,S,TRAPPIST-1e,43.0,False,0.0,0.0,870.0,0.0,14.0,True
Earth,False,G,278,S,TRAPPIST-1e,21.0,False,0.0,0.0,809.0,0.0,0.0,False
Earth,True,G,279,S,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,349,P,55 Cancri e,37.0,False,164.0,603.0,0.0,0.0,11.0,True
Europa,False,C,66,S,55 Cancri e,28.0,False,0.0,11026.0,0.0,0.0,12.0,True
Earth,False,G,281,S,55 Cancri e,42.0,False,28.0,0.0,0.0,0.0,591.0,False
Earth,False,F,342,S,TRAPPIST-1e,51.0,False,28.0,94.0,0.0,34.0,638.0,False
Mars,False,F,352,P,TRAPPIST-1e,73.0,False,27.0,2.0,71.0,1208.0,0.0,False
Europa,True,B,57,P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,137,S,TRAPPIST-1e,39.0,False,1.0,275.0,33.0,376.0,105.0,False
Earth,False,G,283,S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,283,S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,283,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,283,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,283,S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,109,P,TRAPPIST-1e,33.0,False,0.0,0.0,2.0,787.0,1.0,False
Earth,False,F,354,P,55 Cancri e,23.0,False,0.0,169.0,0.0,553.0,0.0,False
Mars,True,F,355,P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,284,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,138,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,False,B,58,P,55 Cancri e,30.0,False,0.0,3722.0,4.0,140.0,4045.0,False
Earth,False,F,346,S,TRAPPIST-1e,33.0,False,0.0,763.0,8.0,2.0,30.0,False
Mars,False,F,356,P,TRAPPIST-1e,56.0,False,4694.0,0.0,2661.0,51.0,0.0,False
Earth,True,G,285,S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,358,P,55 Cancri e,18.0,False,0.0,0.0,454.0,0.0,263.0,False
Europa,False,C,68,S,TRAPPIST-1e,60.0,True,1891.0,640.0,0.0,360.0,52.0,True
Europa,False,C,68,S,TRAPPIST-1e,41.0,False,0.0,2334.0,1.0,6.0,23.0,True
Earth,False,F,349,S,PSO J318.5-22,16.0,False,112.0,0.0,38.0,77.0,443.0,False
Earth,True,G,297,P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,299,P,TRAPPIST-1e,31.0,False,2.0,811.0,0.0,0.0,0.0,True
Earth,False,F,352,S,55 Cancri e,24.0,False,0.0,94.0,1.0,56.0,427.0,False
Europa,False,D,56,P,TRAPPIST-1e,30.0,False,1.0,6398.0,0.0,2.0,295.0,True
Europa,False,D,56,P,TRAPPIST-1e,22.0,False,0.0,8882.0,21.0,2204.0,19.0,True
Europa,False,D,56,P,TRAPPIST-1e,28.0,True,0.0,4424.0,3.0,207.0,1572.0,True
Europa,True,D,56,P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,D,56,P,TRAPPIST-1e,29.0,False,0.0,699.0,0.0,0.0,1955.0,False
Europa,False,C,61,P,55 Cancri e,48.0,False,140.0,127.0,0.0,4102.0,521.0,False
Earth,False,F,362,P,TRAPPIST-1e,23.0,False,1639.0,1218.0,0.0,1.0,0.0,True
Earth,False,F,365,P,TRAPPIST-1e,55.0,False,1104.0,0.0,0.0,0.0,0.0,False
Earth,False,F,355,S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,1381.0,False
Earth,True,G,289,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,289,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,366,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,788.0,16.0,False
Earth,False,F,367,P,TRAPPIST-1e,25.0,False,113.0,0.0,0.0,1282.0,0.0,False
Earth,False,F,356,S,PSO J318.5-22,54.0,False,0.0,316.0,257.0,0.0,0.0,False
Earth,False,F,356,S,55 Cancri e,25.0,False,0.0,0.0,1.0,735.0,25.0,False
Earth,True,G,302,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,A,22,S,55 Cancri e,53.0,False,0.0,13527.0,0.0,0.0,771.0,True
Earth,True,G,303,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,113,P,TRAPPIST-1e,39.0,False,0.0,43.0,864.0,0.0,85.0,False
Earth,False,F,368,P,TRAPPIST-1e,22.0,False,8.0,710.0,0.0,27.0,0.0,True
Mars,False,D,63,S,55 Cancri e,31.0,False,120.0,0.0,657.0,52.0,0.0,False
Europa,False,A,13,P,TRAPPIST-1e,35.0,True,0.0,1.0,0.0,0.0,3156.0,False
Europa,False,A,13,P,55 Cancri e,35.0,False,95.0,3441.0,0.0,391.0,318.0,False
Mars,True,F,358,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,358,S,TRAPPIST-1e,61.0,False,953.0,415.0,974.0,0.0,133.0,False
Earth,False,F,370,P,55 Cancri e,58.0,False,14.0,0.0,1081.0,0.0,0.0,True
Earth,False,G,292,S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,292,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,371,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,865.0,False
Mars,True,F,372,P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,E,139,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,305,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False
