PassengerId,HomePlanet,Destination,CryoSleep
4467_01,Earth,TRAPPIST-1e,False
4469_01,Europa,TRAPPIST-1e,True
4469_02,Europa,55 Cancri e,False
4470_01,Earth,TRAPPIST-1e,False
4472_01,Earth,PSO J318.5-22,False
4472_02,Earth,TRAPPIST-1e,False
4473_01,Mars,55 Cancri e,False
4473_02,Mars,TRAPPIST-1e,False
4474_01,Earth,TRAPPIST-1e,True
4474_02,Earth,TRAPPIST-1e,True
4474_03,Earth,TRAPPIST-1e,True
4475_01,Europa,TRAPPIST-1e,False
4475_02,Europa,55 Cancri e,True
4476_01,Earth,TRAPPIST-1e,False
4477_01,Earth,55 Cancri e,False
4479_01,Mars,TRAPPIST-1e,False
4482_01,Earth,55 Cancri e,False
4482_02,Earth,TRAPPIST-1e,False
4482_03,Earth,TRAPPIST-1e,False
4482_04,Earth,TRAPPIST-1e,True
4482_05,Earth,TRAPPIST-1e,True
4483_01,Mars,TRAPPIST-1e,False
4483_02,Mars,TRAPPIST-1e,False
4485_01,Mars,TRAPPIST-1e,True
4485_02,Mars,TRAPPIST-1e,False
4486_01,Earth,TRAPPIST-1e,True
4487_01,Earth,TRAPPIST-1e,False
4490_01,Europa,55 Cancri e,False
4491_01,Europa,TRAPPIST-1e,False
4492_01,Earth,TRAPPIST-1e,True
4493_01,Earth,TRAPPIST-1e,False
4494_01,Mars,TRAPPIST-1e,True
4496_01,Earth,55 Cancri e,False
4497_01,Earth,TRAPPIST-1e,True
4498_01,Earth,55 Cancri e,False
4498_02,Earth,PSO J318.5-22,True
4498_03,Earth,PSO J318.5-22,True
4498_04,Earth,TRAPPIST-1e,False
4498_05,Earth,TRAPPIST-1e,True
4498_06,Earth,TRAPPIST-1e,False
4498_07,Earth,TRAPPIST-1e,False
4498_08,Earth,TRAPPIST-1e,False
4500_01,Earth,TRAPPIST-1e,False
4501_01,,TRAPPIST-1e,True
4502_01,Mars,TRAPPIST-1e,True
4505_01,Europa,55 Cancri e,False
4505_02,Europa,TRAPPIST-1e,False
4506_01,Mars,TRAPPIST-1e,False
4508_01,Mars,55 Cancri e,False
4508_02,Mars,TRAPPIST-1e,False
4508_03,Mars,TRAPPIST-1e,False
4509_01,Mars,TRAPPIST-1e,False
4509_02,Mars,PSO J318.5-22,False
4509_03,Mars,TRAPPIST-1e,False
4510_01,Europa,TRAPPIST-1e,False
4511_01,Europa,TRAPPIST-1e,True
4511_02,Europa,55 Cancri e,True
4512_01,Mars,TRAPPIST-1e,False
4514_01,Earth,TRAPPIST-1e,True
4515_01,Earth,TRAPPIST-1e,False
4515_02,Earth,55 Cancri e,False
4516_01,Earth,55 Cancri e,False
4517_01,Earth,TRAPPIST-1e,False
4518_01,Earth,TRAPPIST-1e,False
4521_01,Earth,TRAPPIST-1e,False
4522_01,Earth,TRAPPIST-1e,False
4524_01,Earth,PSO J318.5-22,False
4529_01,Earth,55 Cancri e,False
4530_01,Earth,TRAPPIST-1e,False
4531_01,Europa,TRAPPIST-1e,True
4532_01,Earth,TRAPPIST-1e,True
4533_01,Europa,TRAPPIST-1e,True
4534_01,Earth,55 Cancri e,False
4535_01,Earth,TRAPPIST-1e,False
4535_02,Earth,TRAPPIST-1e,False
4537_01,Earth,TRAPPIST-1e,False
4538_01,Earth,TRAPPIST-1e,False
4539_01,Earth,55 Cancri e,False
4539_02,Earth,TRAPPIST-1e,True
4542_01,Europa,TRAPPIST-1e,True
4542_02,Europa,55 Cancri e,True
4543_01,Mars,PSO J318.5-22,False
4544_01,Earth,TRAPPIST-1e,True
4546_01,Earth,PSO J318.5-22,True
4547_01,Earth,TRAPPIST-1e,False
4549_01,Earth,TRAPPIST-1e,False
4550_01,Earth,TRAPPIST-1e,False
4552_01,Mars,TRAPPIST-1e,False
4553_01,Europa,PSO J318.5-22,False
4555_01,Earth,TRAPPIST-1e,False
4557_01,Earth,TRAPPIST-1e,False
4558_01,Europa,55 Cancri e,False
4559_01,Earth,TRAPPIST-1e,False
4560_01,Earth,TRAPPIST-1e,False
4561_01,Europa,55 Cancri e,False
4562_01,Europa,TRAPPIST-1e,True
4563_01,Europa,55 Cancri e,True
4564_01,Earth,TRAPPIST-1e,False
4565_01,Earth,TRAPPIST-1e,False
4567_01,Earth,TRAPPIST-1e,False
4568_01,Mars,TRAPPIST-1e,False
4569_01,Europa,55 Cancri e,True
4569_02,Europa,55 Cancri e,True
4570_01,Europa,TRAPPIST-1e,True
4571_01,Earth,TRAPPIST-1e,True
4572_01,Earth,55 Cancri e,False
4573_01,Earth,TRAPPIST-1e,False
4574_01,Mars,TRAPPIST-1e,False
4575_01,Earth,TRAPPIST-1e,True
4576_01,Earth,TRAPPIST-1e,False
4577_01,Mars,TRAPPIST-1e,True
4580_01,Mars,TRAPPIST-1e,True
4581_01,Europa,TRAPPIST-1e,False
4581_02,Europa,55 Cancri e,False
4585_01,Europa,55 Cancri e,False
4586_01,Mars,55 Cancri e,False
4587_01,Europa,TRAPPIST-1e,False
4591_01,Europa,55 Cancri e,True
4592_01,Mars,TRAPPIST-1e,False
4592_02,Mars,TRAPPIST-1e,True
4592_03,Mars,,True
4592_04,Mars,TRAPPIST-1e,True
4593_01,Earth,TRAPPIST-1e,False
4594_01,Europa,TRAPPIST-1e,False
4594_02,Europa,TRAPPIST-1e,False
4594_03,Europa,TRAPPIST-1e,False
4594_04,Europa,TRAPPIST-1e,False
4595_01,Europa,TRAPPIST-1e,True
4596_01,,TRAPPIST-1e,True
4597_01,Earth,TRAPPIST-1e,True
4602_01,Earth,55 Cancri e,False
4603_01,Europa,55 Cancri e,True
4603_02,Europa,TRAPPIST-1e,False
4604_01,Earth,TRAPPIST-1e,False
4605_01,Earth,TRAPPIST-1e,False
4606_01,Europa,TRAPPIST-1e,False
4606_02,Europa,55 Cancri e,True
4607_01,Earth,PSO J318.5-22,False
4608_01,Earth,55 Cancri e,False
4609_01,Europa,TRAPPIST-1e,False
4610_01,Earth,TRAPPIST-1e,False
4611_01,Earth,TRAPPIST-1e,True
4612_01,Earth,55 Cancri e,False
4613_01,Europa,TRAPPIST-1e,True
4615_01,Mars,TRAPPIST-1e,False
4617_01,Earth,TRAPPIST-1e,False
4620_01,Earth,TRAPPIST-1e,True
4621_01,Mars,TRAPPIST-1e,False
4622_01,Earth,55 Cancri e,True
4623_01,Europa,PSO J318.5-22,False
4624_01,Mars,TRAPPIST-1e,False
4625_01,Europa,TRAPPIST-1e,False
4625_02,Europa,55 Cancri e,True
4625_03,Europa,TRAPPIST-1e,False
4625_04,Europa,55 Cancri e,True
4625_05,Europa,TRAPPIST-1e,True
4625_06,,TRAPPIST-1e,False
4625_07,Europa,55 Cancri e,True
4628_01,Europa,TRAPPIST-1e,False
4630_01,Earth,PSO J318.5-22,False
4631_01,Europa,55 Cancri e,True
4632_01,Europa,TRAPPIST-1e,True
4632_02,Europa,TRAPPIST-1e,True
4632_03,Europa,55 Cancri e,False
4632_04,Europa,TRAPPIST-1e,False
4632_05,Europa,,False
4633_01,Earth,PSO J318.5-22,False
4634_01,Earth,TRAPPIST-1e,False
4635_01,Earth,PSO J318.5-22,True
4637_01,Mars,TRAPPIST-1e,False
4638_01,Europa,TRAPPIST-1e,False
4640_01,Earth,55 Cancri e,False
4641_01,Earth,TRAPPIST-1e,False
4642_01,Europa,TRAPPIST-1e,False
4643_01,Earth,TRAPPIST-1e,False
4644_01,Earth,55 Cancri e,False
4645_01,Europa,TRAPPIST-1e,False
4645_02,Europa,TRAPPIST-1e,True
4646_01,Earth,PSO J318.5-22,False
4648_01,,TRAPPIST-1e,False
4649_01,Earth,TRAPPIST-1e,False
4650_01,Earth,TRAPPIST-1e,False
4651_01,Europa,TRAPPIST-1e,False
4652_01,Earth,TRAPPIST-1e,False
4653_01,Earth,,False
4654_01,Europa,TRAPPIST-1e,True
4655_01,Europa,55 Cancri e,True
4655_02,,TRAPPIST-1e,True
4656_01,Earth,TRAPPIST-1e,False
4656_02,Earth,TRAPPIST-1e,False
4657_01,Earth,TRAPPIST-1e,False
4658_01,Europa,TRAPPIST-1e,False
4658_02,Europa,TRAPPIST-1e,False
4659_01,Earth,TRAPPIST-1e,False
4661_01,Earth,,False
4661_02,Earth,55 Cancri e,True
4661_03,Earth,TRAPPIST-1e,True
4661_04,Earth,TRAPPIST-1e,True
4661_05,Earth,TRAPPIST-1e,False
4661_06,Earth,TRAPPIST-1e,True
4661_07,Earth,TRAPPIST-1e,False
4662_01,Europa,TRAPPIST-1e,False
4662_02,Europa,,True
4662_03,Europa,TRAPPIST-1e,False
4663_01,Earth,TRAPPIST-1e,True
4663_02,Earth,TRAPPIST-1e,True
4663_03,Earth,TRAPPIST-1e,True
4663_04,Earth,55 Cancri e,False
4663_05,Earth,TRAPPIST-1e,True
4663_06,Earth,55 Cancri e,True
4664_01,Earth,TRAPPIST-1e,False
4665_01,Earth,PSO J318.5-22,True
4667_01,Earth,TRAPPIST-1e,True
4668_01,Europa,55 Cancri e,True
4668_02,Europa,55 Cancri e,True
4672_01,Earth,55 Cancri e,True
4673_01,Earth,,False
4676_01,Earth,TRAPPIST-1e,False
4677_01,Europa,55 Cancri e,False
4678_01,Earth,TRAPPIST-1e,False
4679_01,Europa,TRAPPIST-1e,False
4680_01,Mars,TRAPPIST-1e,False
4680_02,Mars,TRAPPIST-1e,True
4680_03,Mars,TRAPPIST-1e,True
4680_04,Mars,TRAPPIST-1e,False
4684_01,Mars,TRAPPIST-1e,False
4686_01,Earth,TRAPPIST-1e,False
4689_01,Europa,TRAPPIST-1e,False
4690_01,Europa,TRAPPIST-1e,True
4690_02,Europa,TRAPPIST-1e,False
4691_01,Earth,TRAPPIST-1e,False
4693_01,Europa,TRAPPIST-1e,False
4693_02,Europa,55 Cancri e,True
4694_01,Earth,55 Cancri e,False
4695_01,Mars,TRAPPIST-1e,False
4695_02,Mars,TRAPPIST-1e,False
4695_03,Mars,TRAPPIST-1e,True
4696_01,Mars,TRAPPIST-1e,True
4699_01,Earth,55 Cancri e,False
4704_01,Europa,55 Cancri e,False
4706_01,Earth,TRAPPIST-1e,True
4706_02,Earth,TRAPPIST-1e,True
4708_01,Mars,TRAPPIST-1e,False
4709_01,Earth,55 Cancri e,False
4710_01,Mars,TRAPPIST-1e,False
4710_02,Mars,TRAPPIST-1e,False
4711_01,Mars,TRAPPIST-1e,False
4712_01,Earth,PSO J318.5-22,True
4713_01,Earth,TRAPPIST-1e,False
4714_01,Earth,TRAPPIST-1e,True
4717_01,Earth,TRAPPIST-1e,True
4719_01,Mars,TRAPPIST-1e,True
4720_01,Earth,TRAPPIST-1e,False
4721_01,Earth,TRAPPIST-1e,True
4723_01,Earth,55 Cancri e,False
4723_02,Earth,PSO J318.5-22,False
4725_01,Earth,55 Cancri e,False
4726_01,Europa,TRAPPIST-1e,False
4726_02,Europa,55 Cancri e,False
4726_03,Europa,TRAPPIST-1e,False
4726_04,Europa,TRAPPIST-1e,True
4726_05,Europa,TRAPPIST-1e,False
4728_01,Mars,TRAPPIST-1e,False
4728_02,Mars,,True
4730_01,Europa,,False
4732_01,Europa,TRAPPIST-1e,True
4732_02,Europa,TRAPPIST-1e,True
4732_03,Europa,TRAPPIST-1e,False
4733_01,Earth,TRAPPIST-1e,False
4738_01,Mars,TRAPPIST-1e,False
4738_02,Mars,TRAPPIST-1e,False
4739_01,Earth,TRAPPIST-1e,False
4741_01,Mars,TRAPPIST-1e,True
4741_02,Mars,55 Cancri e,False
4741_03,Mars,TRAPPIST-1e,True
4743_01,Europa,TRAPPIST-1e,False
4744_01,Europa,TRAPPIST-1e,False
4744_02,Europa,55 Cancri e,True
4746_01,Earth,TRAPPIST-1e,False
4748_01,Mars,TRAPPIST-1e,False
4750_01,Europa,TRAPPIST-1e,False
4750_02,Europa,TRAPPIST-1e,False
4752_01,Mars,PSO J318.5-22,False
4753_01,Mars,TRAPPIST-1e,False
4754_01,Earth,55 Cancri e,False
4755_01,Mars,TRAPPIST-1e,True
4756_01,Europa,55 Cancri e,True
4756_02,Europa,55 Cancri e,True
4757_01,Earth,TRAPPIST-1e,False
4758_01,Earth,TRAPPIST-1e,False
4759_01,Earth,TRAPPIST-1e,False
4762_01,Mars,TRAPPIST-1e,True
4763_01,Mars,TRAPPIST-1e,False
4764_01,Earth,TRAPPIST-1e,False
4769_01,Earth,TRAPPIST-1e,True
4770_01,Earth,55 Cancri e,False
4770_02,Earth,PSO J318.5-22,True
4772_01,Earth,55 Cancri e,False
4773_01,Earth,,False
4774_01,Mars,TRAPPIST-1e,True
4774_02,Mars,TRAPPIST-1e,True
4774_03,Mars,TRAPPIST-1e,False
4774_04,Mars,TRAPPIST-1e,True
4775_01,Earth,TRAPPIST-1e,False
4777_01,Earth,TRAPPIST-1e,True
4778_01,Europa,TRAPPIST-1e,False
4780_01,Mars,TRAPPIST-1e,False
4780_02,Mars,TRAPPIST-1e,True
4782_01,Europa,55 Cancri e,True
4782_02,Europa,TRAPPIST-1e,False
4782_03,Europa,55 Cancri e,False
4782_04,Europa,55 Cancri e,True
4782_05,Europa,55 Cancri e,False
4783_01,Europa,TRAPPIST-1e,False
4784_01,Mars,TRAPPIST-1e,True
4785_01,Europa,55 Cancri e,True
4786_01,Europa,TRAPPIST-1e,True
4787_01,Earth,TRAPPIST-1e,False
4788_01,Earth,TRAPPIST-1e,False
4790_01,Europa,,False
4791_01,Earth,TRAPPIST-1e,False
4792_01,Earth,TRAPPIST-1e,True
4793_01,Europa,55 Cancri e,False
4793_02,Europa,TRAPPIST-1e,False
4794_01,Earth,TRAPPIST-1e,False
4795_01,Earth,TRAPPIST-1e,False
4796_01,Mars,TRAPPIST-1e,False
4796_02,Mars,,True
4797_01,Earth,PSO J318.5-22,True
4798_01,Mars,TRAPPIST-1e,True
4798_02,Mars,TRAPPIST-1e,True
4798_03,Mars,TRAPPIST-1e,True
4801_01,Earth,TRAPPIST-1e,True
4803_01,Earth,TRAPPIST-1e,False
4804_01,Earth,TRAPPIST-1e,False
4804_02,Earth,TRAPPIST-1e,False
4804_03,Earth,TRAPPIST-1e,True
4807_01,Earth,TRAPPIST-1e,False
4808_01,Mars,TRAPPIST-1e,False
4810_01,Earth,PSO J318.5-22,False
4813_01,Europa,55 Cancri e,False
4814_01,Earth,55 Cancri e,True
4815_01,Earth,55 Cancri e,False
4817_01,Mars,TRAPPIST-1e,False
4818_01,Mars,TRAPPIST-1e,False
4819_01,Mars,TRAPPIST-1e,True
4822_01,Mars,55 Cancri e,True
4822_02,Mars,TRAPPIST-1e,True
4822_03,,TRAPPIST-1e,True
4822_04,Mars,TRAPPIST-1e,False
4823_01,Earth,TRAPPIST-1e,False
4827_01,Earth,PSO J318.5-22,True
4828_01,Earth,55 Cancri e,False
4829_01,Mars,TRAPPIST-1e,False
4830_01,Earth,TRAPPIST-1e,False
4831_01,Mars,TRAPPIST-1e,True
4832_01,Earth,,False
4836_01,Mars,TRAPPIST-1e,True
4836_02,Mars,TRAPPIST-1e,False
4837_01,Earth,TRAPPIST-1e,False
4838_01,Earth,TRAPPIST-1e,False
4840_01,,TRAPPIST-1e,True
4841_01,Europa,55 Cancri e,True
4841_02,Europa,TRAPPIST-1e,False
4841_03,Europa,TRAPPIST-1e,False
4842_01,Mars,TRAPPIST-1e,False
4845_01,Europa,55 Cancri e,True
4846_01,Earth,TRAPPIST-1e,False
4846_02,Earth,TRAPPIST-1e,True
4847_01,Earth,TRAPPIST-1e,False
4848_01,Earth,TRAPPIST-1e,False
4850_01,Earth,TRAPPIST-1e,False
4850_02,Earth,TRAPPIST-1e,False
4851_01,Earth,PSO J318.5-22,False
4853_01,Europa,TRAPPIST-1e,False
4856_01,Earth,TRAPPIST-1e,False
4857_01,Earth,55 Cancri e,False
4862_01,Earth,TRAPPIST-1e,False
4863_01,Europa,TRAPPIST-1e,True
4864_01,Earth,55 Cancri e,False
4866_01,Earth,TRAPPIST-1e,False
4868_01,Earth,TRAPPIST-1e,False
4870_01,Earth,55 Cancri e,False
4871_01,Earth,PSO J318.5-22,False
4873_01,Europa,55 Cancri e,False
4874_01,Mars,TRAPPIST-1e,False
4874_02,Mars,TRAPPIST-1e,True
4875_01,Earth,TRAPPIST-1e,False
4876_01,Mars,TRAPPIST-1e,False
4878_01,Mars,TRAPPIST-1e,False
4879_01,Earth,TRAPPIST-1e,False
4880_01,Earth,55 Cancri e,False
4881_01,Mars,TRAPPIST-1e,True
4882_01,Europa,TRAPPIST-1e,False
4883_01,,TRAPPIST-1e,True
4884_01,Mars,TRAPPIST-1e,True
4885_01,Mars,TRAPPIST-1e,False
4886_01,Earth,TRAPPIST-1e,False
4887_01,Earth,TRAPPIST-1e,False
4888_01,Europa,TRAPPIST-1e,True
4889_01,Earth,PSO J318.5-22,False
4890_01,Earth,55 Cancri e,False
4890_02,Earth,TRAPPIST-1e,False
4891_01,Europa,TRAPPIST-1e,True
4891_02,Europa,55 Cancri e,True
4892_01,Earth,TRAPPIST-1e,False
4893_01,Earth,55 Cancri e,True
4895_01,Earth,55 Cancri e,True
4896_01,Earth,TRAPPIST-1e,False
4897_01,Earth,TRAPPIST-1e,False
4898_01,Earth,TRAPPIST-1e,False
4899_01,Earth,TRAPPIST-1e,True
4899_02,Earth,PSO J318.5-22,False
4900_01,Earth,PSO J318.5-22,False
4901_01,Earth,TRAPPIST-1e,False
4901_02,Earth,TRAPPIST-1e,False
4902_01,Earth,TRAPPIST-1e,True
4903_01,Earth,55 Cancri e,False
4904_01,Earth,TRAPPIST-1e,False
4909_01,Earth,55 Cancri e,False
4910_01,Europa,TRAPPIST-1e,False
4911_01,Earth,TRAPPIST-1e,False
4912_01,Mars,TRAPPIST-1e,False
4912_02,Mars,TRAPPIST-1e,True
4913_01,Mars,TRAPPIST-1e,False
4915_01,Earth,PSO J318.5-22,True
4916_01,Mars,TRAPPIST-1e,True
4917_01,Europa,55 Cancri e,False
4918_01,Earth,55 Cancri e,True
4920_01,Earth,55 Cancri e,True
4923_01,Mars,TRAPPIST-1e,True
4923_02,Mars,TRAPPIST-1e,True
4923_03,Mars,TRAPPIST-1e,False
4924_01,Mars,55 Cancri e,False
4925_01,Mars,TRAPPIST-1e,False
4927_01,Mars,TRAPPIST-1e,False
4927_02,Mars,TRAPPIST-1e,True
4927_03,Mars,TRAPPIST-1e,False
4927_04,Mars,TRAPPIST-1e,False
4929_01,Mars,55 Cancri e,True
4930_01,Europa,,True
4930_02,Europa,TRAPPIST-1e,False
4932_01,Mars,TRAPPIST-1e,True
4932_02,Mars,55 Cancri e,True
4933_01,Mars,TRAPPIST-1e,False
4933_02,,TRAPPIST-1e,False
4933_03,Mars,TRAPPIST-1e,False
4933_04,Mars,TRAPPIST-1e,True
4934_01,Earth,TRAPPIST-1e,False
4937_01,Earth,TRAPPIST-1e,False
4938_01,Earth,55 Cancri e,False
4939_01,Earth,TRAPPIST-1e,False
4940_01,Earth,,True
4941_01,Mars,TRAPPIST-1e,False
4942_01,Earth,TRAPPIST-1e,True
4942_02,Earth,TRAPPIST-1e,True
4943_01,Mars,TRAPPIST-1e,True
4944_01,Europa,55 Cancri e,False
4944_02,Europa,55 Cancri e,False
4944_03,Europa,TRAPPIST-1e,False
4945_01,Earth,PSO J318.5-22,True
4946_01,Earth,TRAPPIST-1e,True
4950_01,Earth,PSO J318.5-22,True
4951_01,Mars,TRAPPIST-1e,False
4952_01,Mars,TRAPPIST-1e,True
4954_01,Earth,TRAPPIST-1e,False
4956_01,Earth,TRAPPIST-1e,True
4958_01,Earth,TRAPPIST-1e,False
4961_01,Mars,TRAPPIST-1e,False
4963_01,Earth,TRAPPIST-1e,True
4964_01,Mars,TRAPPIST-1e,False
4965_01,Earth,TRAPPIST-1e,True
4970_01,Earth,PSO J318.5-22,False
4972_01,Europa,55 Cancri e,False
4973_01,Earth,TRAPPIST-1e,False
4973_02,Earth,55 Cancri e,True
4974_01,Europa,TRAPPIST-1e,False
4974_02,Europa,55 Cancri e,True
4975_01,Earth,PSO J318.5-22,True
4975_02,Earth,TRAPPIST-1e,False
4975_03,Earth,PSO J318.5-22,True
4977_01,Earth,TRAPPIST-1e,False
4977_02,Earth,TRAPPIST-1e,False
4978_01,Earth,TRAPPIST-1e,False
4979_01,Earth,PSO J318.5-22,True
4980_01,Earth,TRAPPIST-1e,False
4980_02,Earth,,False
4980_03,Earth,TRAPPIST-1e,False
4981_01,Earth,TRAPPIST-1e,True
4981_02,Earth,PSO J318.5-22,True
4981_03,Earth,TRAPPIST-1e,False
4983_01,Earth,TRAPPIST-1e,False
4987_01,Earth,TRAPPIST-1e,False
4989_01,Earth,TRAPPIST-1e,False
4990_01,Europa,TRAPPIST-1e,True
4991_01,Earth,TRAPPIST-1e,False
4992_01,Earth,PSO J318.5-22,False
4995_01,Earth,55 Cancri e,False
4996_01,Mars,,True
4997_01,Europa,TRAPPIST-1e,True
4998_01,Earth,TRAPPIST-1e,True
4999_01,Earth,TRAPPIST-1e,False
5000_01,Earth,TRAPPIST-1e,True
5003_01,Earth,TRAPPIST-1e,True
5004_01,Europa,TRAPPIST-1e,True
5005_01,Earth,TRAPPIST-1e,False
5006_01,Europa,TRAPPIST-1e,True
5006_02,Europa,55 Cancri e,True
5006_03,Europa,TRAPPIST-1e,False
5007_01,Mars,TRAPPIST-1e,False
5008_01,Mars,TRAPPIST-1e,True
5009_01,Mars,TRAPPIST-1e,True
5010_01,Mars,TRAPPIST-1e,False
5012_01,Earth,55 Cancri e,True
5013_01,Earth,TRAPPIST-1e,False
5014_01,,TRAPPIST-1e,False
5014_02,Mars,TRAPPIST-1e,True
5015_01,Europa,55 Cancri e,False
5016_01,Mars,TRAPPIST-1e,False
5017_01,Mars,TRAPPIST-1e,True
5018_01,Earth,TRAPPIST-1e,True
5019_01,Earth,TRAPPIST-1e,False
5020_01,Earth,PSO J318.5-22,False
5021_01,Europa,TRAPPIST-1e,False
5023_01,Earth,55 Cancri e,False
5025_01,Earth,TRAPPIST-1e,False
5027_01,Earth,55 Cancri e,False
5028_01,Europa,55 Cancri e,False
5032_01,Europa,TRAPPIST-1e,True
5034_01,Earth,TRAPPIST-1e,False
5035_01,Earth,TRAPPIST-1e,True
5036_01,Earth,PSO J318.5-22,True
5036_02,Earth,TRAPPIST-1e,False
5039_01,Mars,TRAPPIST-1e,False
5039_02,Mars,TRAPPIST-1e,True
5039_03,Mars,TRAPPIST-1e,False
5039_04,Mars,TRAPPIST-1e,False
5040_01,Europa,TRAPPIST-1e,False
5040_02,Europa,55 Cancri e,False
5042_01,Earth,TRAPPIST-1e,False
5044_01,Earth,TRAPPIST-1e,False
5044_02,Earth,PSO J318.5-22,True
5048_01,Earth,TRAPPIST-1e,False
5050_01,Earth,TRAPPIST-1e,False
5051_01,Mars,TRAPPIST-1e,False
5052_01,Mars,TRAPPIST-1e,True
5052_02,Mars,55 Cancri e,False
5057_01,Earth,55 Cancri e,True
5058_01,Mars,TRAPPIST-1e,True
5058_02,Mars,PSO J318.5-22,False
5058_03,Mars,TRAPPIST-1e,True
5059_01,Earth,55 Cancri e,False
5060_01,Europa,55 Cancri e,True
5060_02,Europa,TRAPPIST-1e,True
5060_03,Europa,55 Cancri e,False
5060_04,Europa,55 Cancri e,False
5061_01,Europa,TRAPPIST-1e,True
5061_02,Europa,TRAPPIST-1e,False
5062_01,Earth,,False
5063_01,Earth,TRAPPIST-1e,False
5064_01,Europa,55 Cancri e,False
5065_01,Europa,55 Cancri e,True
5065_02,Europa,55 Cancri e,False
5067_01,Earth,55 Cancri e,False
5068_01,Earth,TRAPPIST-1e,True
5069_01,Earth,PSO J318.5-22,False
5070_01,Earth,,False
5072_01,Earth,TRAPPIST-1e,False
5072_02,Earth,PSO J318.5-22,True
5073_01,Mars,55 Cancri e,True
5074_01,Mars,TRAPPIST-1e,False
5076_01,Earth,TRAPPIST-1e,False
5080_01,Earth,,False
5083_01,Earth,TRAPPIST-1e,True
5084_01,Europa,TRAPPIST-1e,True
5084_02,Europa,TRAPPIST-1e,False
5085_01,Earth,TRAPPIST-1e,False
5087_01,Mars,TRAPPIST-1e,False
5088_01,Earth,55 Cancri e,False
5089_01,Europa,TRAPPIST-1e,False
5089_02,Europa,TRAPPIST-1e,False
5090_01,Earth,TRAPPIST-1e,True
5090_02,Earth,TRAPPIST-1e,True
5090_03,,PSO J318.5-22,False
5090_04,Earth,TRAPPIST-1e,True
5090_05,Earth,PSO J318.5-22,False
5090_06,Earth,,False
5091_01,Earth,55 Cancri e,False
5093_01,Europa,55 Cancri e,False
5095_01,Mars,TRAPPIST-1e,True
5097_01,Earth,55 Cancri e,True
5097_02,Earth,TRAPPIST-1e,False
5097_03,Earth,55 Cancri e,False
5103_01,Europa,TRAPPIST-1e,True
5104_01,Earth,,False
5105_01,Earth,PSO J318.5-22,True
5106_01,Earth,TRAPPIST-1e,True
5108_01,Earth,PSO J318.5-22,True
5109_01,Earth,PSO J318.5-22,False
5111_01,Europa,TRAPPIST-1e,False
5111_02,Europa,TRAPPIST-1e,False
5111_03,Europa,TRAPPIST-1e,False
5112_01,Europa,55 Cancri e,True
5112_02,Europa,55 Cancri e,True
5112_03,Europa,TRAPPIST-1e,True
5115_01,Europa,TRAPPIST-1e,True
5115_02,Europa,55 Cancri e,True
5116_01,Mars,TRAPPIST-1e,True
5116_02,Mars,TRAPPIST-1e,True
5120_01,Mars,TRAPPIST-1e,False
5122_01,Earth,TRAPPIST-1e,False
5124_01,Earth,,False
5125_01,Earth,55 Cancri e,False
5126_01,Europa,55 Cancri e,True
5127_01,Earth,TRAPPIST-1e,False
5127_02,Earth,TRAPPIST-1e,False
5128_01,Mars,TRAPPIST-1e,False
5128_02,Mars,TRAPPIST-1e,False
5129_01,Earth,TRAPPIST-1e,True
5130_01,Earth,TRAPPIST-1e,True
5132_01,Earth,TRAPPIST-1e,False
5133_01,Earth,55 Cancri e,False
5133_02,Earth,PSO J318.5-22,True
5133_03,Earth,PSO J318.5-22,True
5133_04,Earth,55 Cancri e,False
5133_05,Earth,TRAPPIST-1e,False
5133_06,Earth,55 Cancri e,True
5133_07,Earth,TRAPPIST-1e,False
5133_08,Earth,TRAPPIST-1e,False
5136_01,Earth,55 Cancri e,False
5137_01,,TRAPPIST-1e,False
5138_01,Europa,55 Cancri e,False
5140_01,Earth,PSO J318.5-22,True
5142_01,Mars,TRAPPIST-1e,False
5142_02,Mars,TRAPPIST-1e,False
5142_03,Mars,TRAPPIST-1e,True
5142_04,Mars,TRAPPIST-1e,False
5144_01,Earth,TRAPPIST-1e,True
5145_01,Earth,TRAPPIST-1e,True
5146_01,Earth,55 Cancri e,False
5148_01,Earth,TRAPPIST-1e,False
5148_02,Earth,TRAPPIST-1e,True
5151_01,Mars,TRAPPIST-1e,True
5152_01,Europa,TRAPPIST-1e,False
5154_01,Mars,TRAPPIST-1e,False
5156_01,Europa,55 Cancri e,True
5156_02,Europa,TRAPPIST-1e,False
5157_01,Earth,TRAPPIST-1e,True
5158_01,Earth,TRAPPIST-1e,False
5160_01,Earth,TRAPPIST-1e,False
5161_01,Mars,55 Cancri e,True
5162_01,Mars,55 Cancri e,True
5162_02,Mars,55 Cancri e,False
5163_01,Earth,TRAPPIST-1e,True
5163_02,Earth,TRAPPIST-1e,False
5165_01,Earth,TRAPPIST-1e,False
5166_01,Mars,TRAPPIST-1e,False
5167_01,Earth,TRAPPIST-1e,False
5170_01,Earth,55 Cancri e,False
5171_01,Earth,TRAPPIST-1e,False
5173_01,Mars,TRAPPIST-1e,True
5174_01,Europa,55 Cancri e,True
5174_02,Europa,TRAPPIST-1e,False
5175_01,Earth,TRAPPIST-1e,False
5176_01,Earth,TRAPPIST-1e,False
5177_01,Europa,TRAPPIST-1e,False
5179_01,Europa,55 Cancri e,True
5180_01,Earth,PSO J318.5-22,True
